,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
2043,11206438,서울제이에스병원,SPON,수술재료,,,,,"30,000",,,스폰고스탄 스탠다드 428mg,,,,
2044,11206438,서울제이에스병원,HIR20,수술재료,,,,,"120,000",,,액상 하이랙스 주    2000IU/1.3ml HIRAX INJ 1ml,,,,
2045,11206438,서울제이에스병원,SY,수술재료,,,,,"18,000",,,"에스와이    무피로신나잘연고(18,000)",,,,
2046,11206438,서울제이에스병원,62550350,수술재료,,,,,"20,000",,,"엘도카인카타플라스마(1Pack    5매/태양메디칼/20,000)",,,,
2047,11206438,서울제이에스병원,650700431,수술재료,,,,,"10,000",,,엠라크림 EMLA 5%    CREAM,,,,
2048,11206438,서울제이에스병원,BC1200IT,수술재료,,,,,"75,000",,,"유밴드 - U band    75,000",,,,
2049,11206438,서울제이에스병원,EFO,수술재료,,,,,"45,000",,,이지에프 새살 연고 EASYEF    OINTMENT,,,,
2050,11206438,서울제이에스병원,임시,수술재료,,,,,"30,000",,,임시비급여,,,,
2051,11206438,서울제이에스병원,BF0201OB,수술재료,,,,,"4,000,000",,,"전기수술기용 전극(KJ400,    KJ401,KJ402,KJ403)",,,,
2052,11206438,서울제이에스병원,BM5001YS,수술재료,,,,,"1,200",,,"지혈밴드(원에이드FLEXBANDAGE)1,200",,,,
2053,11206438,서울제이에스병원,622900010,수술재료,,,,,"7,500,000",,,카티스템(연골재생줄기세포치료제),,,,
2054,11206438,서울제이에스병원,93046,수술재료,,,,,"5,500,000",,,카티스템2,,,,
2055,11206438,서울제이에스병원,BJ1000VO,수술재료,,,,,"22,000",,,"케어픽스-감염예방시트 (CARE-FIX    / 22,000 / 동서메디",,,,
2056,11206438,서울제이에스병원,BK7101EA,수술재료,,,,,"11,000",,,"코반 3M COBAN 1""    SELF-ADHERENT WRAP",,,,
2057,11206438,서울제이에스병원,BK7102EA,수술재료,,,,,"22,000",,,"코반 3M COBAN 2""    LAYER",,,,
2058,11206438,서울제이에스병원,BM5302VT1,수술재료,,,,,"130,000",,,"콜라실드(0.5ml/130,000/남양    아이티에스)",,,,
2059,11206438,서울제이에스병원,CFA,수술재료,,,,,"280,000",,,콜라폼A ( COLLAFORM A    ),,,,
2060,11206438,서울제이에스병원,BF0101VT,수술재료,,,,,"360,000",,,하이배리(HIBARRY)1.5ml,,,,
2061,11206438,서울제이에스병원,BF0101VT3,수술재료,,,,,"650,000",,,하이배리(HIBARRY)3ml,,,,
2062,11206438,서울제이에스병원,BK7301WT,수술재료,,,,,"150,000",,,혈전방지 압박용 밴드    mediquet,,,,
2063,11206438,서울제이에스병원,한시적비급여,수술재료,,,,,,"350,000","750,000",CAGE,,,,
2064,11206438,서울제이에스병원,메게이트현탁액(메게스트롤아세테이트)10ml    megestrol a,,,,,,"3,500",,,52400511,항악성종양제,,,
2065,11206438,서울제이에스병원,프리번정(제산제/600),,,,,,600,,,53300020,소화성궤양용제,,,
2066,11206438,서울제이에스병원,모비락스 산 -    비급여,,,,,,"5,500",,,659900650,하제,,,
2067,11206438,서울제이에스병원,IVNT01,,,,,,"10,000",,,IVNT01,비타민제제,,,
2068,11206438,서울제이에스병원,IVNT04,,,,,,"40,000",,,IVNT04,비타민제제,,,
2069,11206438,서울제이에스병원,둘코락스 에스    장용정,,,,,,800,,,652001030,"하제, 완장제",,,
2070,11206438,서울제이에스병원,가소콜액[태준제약]239,,,,,,38,,,650100020,기타의 소화기관용약,,,
2071,11206438,서울제이에스병원,하이스탈정    삭제(비급여전환)명문제약,,,,,,200,,,649803700,소화성궤양용제,,,
2072,11206438,서울제이에스병원,비급여) 트레스탄캡슐    Trestan cap.,,,,,,"1,300",,,647802340,기타의 중추신경용약,,,
2073,11206438,서울제이에스병원,바이코비정,,,,,,500,,,621801240,비타민B1제제,,,
2074,11206438,서울제이에스병원,스티몰액,,,,,,"3,300",,,93026,대사성의약품,,,
2075,11206438,서울제이에스병원,노자임1000캡슐,,,,,,600,,,93025,건위소화제,,,
2076,11206438,서울제이에스병원,다이제스토 정    DIGESTO TAB,,,,,,200,,,684500350,건위소화제,,,
2077,11206438,서울제이에스병원,아큐판캡슐,,,,,,800,,,930021,"해열, 진통, 소염제",,,
2078,11206438,서울제이에스병원,아토롤건조시럽[코오롱제약]222,,,,,,317,,,670300840,진해거담제,,,
2079,11206438,서울제이에스병원,콘투락투벡스    겔20g,,,,,,"55,000",,,699500022,기타의    조직세포의 기관용 의약품,,,
2080,11206438,서울제이에스병원,로푸록스네일라카[한독]265,,,,,,"17,816",,,652100270,기생성 피부질환용제,,,
2081,11206438,서울제이에스병원,데소나로션0.05%[한국콜마]264,,,,,,47,,,671700110,"진통, 진양, 수렴, 소염제",,,
2082,11206438,서울제이에스병원,데소나크림0.05%[한국콜마]264,,,,,,143,,,671700130,"진통, 진양, 수렴, 소염제",,,
2083,11206438,서울제이에스병원,베노카인액[태준제약]121,,,,,,83,,,650100420,국소마취제,,,
2084,11206438,서울제이에스병원,다이펜탈크림[다림바이오텍]264,,,,,,"9,520",,,664600380,"진통, 진양, 수렴, 소염제",,,
2085,11206438,서울제이에스병원,그린관장약[그린제약]238,,,,,,8,,,648300040,"하제, 완장제",,,
2086,11206438,서울제이에스병원,보스민액[제일약품]245,,,,,,125,,,645400390,부신호르몬제,,,
2087,11206438,서울제이에스병원,벤트락스겔10g,,,,,,"25,000",,,644800960,기타의    조직세포의 기관용 의약품,,,
2088,11206438,서울제이에스병원,후시딘 연고    10g,,,,,,"6,000",,,642703970,외용향균제,,,
2089,11206438,서울제이에스병원,성장호르몬(그로트로핀카트리지),,,,,,"200,000",,,642505131,뇌하수체호르몬제,,,
2090,11206438,서울제이에스병원,"수두박스0.7ml(수두    예방접종/20,000)",,,,,,"30,000",,,643601160,백신류,,,
2091,11206438,서울제이에스병원,페라미플루 주 15ml/    150mg,,,,,,"35,000",,,643604611,기타의 화학요법제,,,
2092,11206438,서울제이에스병원,알타질주[일양약품]114,,,,,,"1,054",,,641701171,"해열, 진통, 소염제",,,
2093,11206438,서울제이에스병원,중외주사용수[제이더블유중외제약]713,,,,,,234,,,644903370,용해제,,,
2094,11206438,서울제이에스병원,뉴트리헥스주100ml,,,,,,"60,000",,,645100110,단백아미노산제제,,,
2095,11206438,서울제이에스병원,"메디톡신주    100U(150,000/비급여/파이팜)",,,,,,"150,000",,,675500010,독소류 및 톡소이드류,,,
2096,11206438,서울제이에스병원,"스카이셀플루 4가    독감백신(협력업체용)/35,000",,,,,,"35,000",,,SC3,백신류,,,
2097,11206438,서울제이에스병원,삼진타우로린주사2%250ml[삼진제약]629,,,,,,"130,000",,,647801080,기타의 화학요법제,,,
2098,11206438,서울제이에스병원,비) 히루안주    HYRUAN INJ,,,,,,"30,000",,,A33202481,대사성 의약품,,,
2099,11206438,서울제이에스병원,유영 에이티피 주 @    20mg YOOYOUNG ATP INJ 20mg,,,,,,"30,000",,,648203850,대사성 의약품,,,
2100,11206438,서울제이에스병원,프리베나13주/폐렴구균,,,,,,"130,000",,,648902270,백신류,,,
2101,11206438,서울제이에스병원,하이코민 2ml    @,,,,,,"30,000",,,93030,"해열, 진통, 소염제",,,
2102,11206438,서울제이에스병원,KB영양제(N/S100ml+삐콤+아다멜    엔 주),,,,,,"100,000",,,KB,기타의    혈액 및 체액용약,,,
2103,11206438,서울제이에스병원,티디퓨어주(파상풍),,,,,,"40,000",,,650003060,백신류,,,
2104,11206438,서울제이에스병원,IVNT07,,,,,,"70,000",,,IVNT07,비타민제제,,,
2105,11206438,서울제이에스병원,"스카이셀플루 4+    프리베나 13주 / 140,000",,,,,,"140,000",,,SCPR1,백신류,,,
2106,11206438,서울제이에스병원,"스카이셀플루 4가    독감백신(환자용)/40,000",,,,,,"40,000",,,SC2,백신류,,,
2107,11206438,서울제이에스병원,"칼도롤 주    4ml(비급여/30,000)",,,,,,"30,000",,,676700451,해열진통소염제,,,
2108,11206438,서울제이에스병원,라보솔    250ml,,,,,,"50,000",,,678900520,단백아미노산제제,,,
2109,11206438,서울제이에스병원,아다멜 엔 주/전해질    제재 - 정맥 영양 공급,,,,,,"60,000",,,650901940,기타의 혈액 및 체액용약,,,
2110,11206438,서울제이에스병원,아데노코주사[사노피-아벤티스코리아]212,,,,,,"11,331",,,652000270,기타의 순환계용약,,,
2111,11206438,서울제이에스병원,IVNT05,,,,,,"50,000",,,IVNT05,비타민제제,,,
2112,11206438,서울제이에스병원,유바솔    250ML,,,,,,"35,000",,,93022,단백아미노산제제,,,
2113,11206438,서울제이에스병원,징가    주(징크에스주)10ml ZINGA INJ,,,,,,"45,000",,,653102910,무기질제제,,,
2114,11206438,서울제이에스병원,"삭센다펜    주6mg/ml(비급여/1펜당 150,000)",,,,,,"150,000",,,65440571,대사성    의약품,,,
2115,11206438,서울제이에스병원,비타디본주@    1ml,,,,,,"50,000",,,670606710,비타민A및D제,,,
2116,11206438,서울제이에스병원,비타디본주@    1ml,,,,,,"66,490",,,670606710,비타민A및D제,,,
2117,11206438,서울제이에스병원,"MMRⅡ    0.5ml(MMR예방접종/30,000)",,,,,,"30,000",,,655500270,백신류,,,
2118,11206438,서울제이에스병원,프로디악스23주/폐렴구균,,,,,,"60,000",,,655500610,백신류,,,
2119,11206438,서울제이에스병원,박타주(A형간염백신),,,,,,"60,000",,,655501730,백신류,,,
2120,11206438,서울제이에스병원,"브리디온주    2ml(200,000/파이팜/자율신경제)",,,,,,"200,000",,,655501751,자율신경제,,,
2121,11206438,서울제이에스병원,글루치온주    glutathione inj / 백옥주사,,,,,,"40,000",,,656003400,대사성 의약품,,,
2122,11206438,서울제이에스병원,(PCA)아큐판주사액    (수술후 진통),,,,,,"15,000",,,659900341,"해열, 진통, 소염제",,,
2123,11206438,서울제이에스병원,스카이    조스터주(조스타)/대상포진,,,,,,"180,000",,,56400041,백신류,,,
2124,11206438,서울제이에스병원,"모노퍼주200mg    @/85,000",,,,,,"85,000",,,659900820,무기질제제,,,
2125,11206438,서울제이에스병원,"팜토미딘    주(최면진정제/50,000)",,,,,,"50,000",,,659901231,최면진정제,,,
2126,11206438,서울제이에스병원,인프라주@    [위더스제약]490,,,,,,"1,886",,,660701530,기타의 조직세포의 기능용의약품,,,
2127,11206438,서울제이에스병원,프로신주250mg[한국유니온제약]629,,,,,,"13,526",,,665504890,기타의 화학요법제,,,
2128,11206438,서울제이에스병원,프로신주500mg[한국유니온제약]629,,,,,,"21,959",,,665504900,기타의 화학요법제,,,
2129,11206438,서울제이에스병원,유박스B주(B형간염),,,,,,"25,000",,,668900910,백신류,,,
2130,11206438,서울제이에스병원,비) 히루안주 -    Hyruan pre-f.,,,,,,"30,000",,,668901281,대사성 의약품,,,
2131,11206438,서울제이에스병원,비타민씨주@10g/20ml,,,,,,"30,000",,,669900560,비타민C,,,
2132,11206438,서울제이에스병원,아다멜엔주 +    뉴트리헥스주,,,,,,"100,000",,,93014A,기타의    혈액 및 체액용약,,,
2133,11206438,서울제이에스병원,(시술용)리포라제주(에취라제주),,,,,,"60,000",,,HLASE,효소제제,,,
2134,11206438,서울제이에스병원,나바론 크림 75g,,,,,,"28,000",,,645205211,외용 소염진통제,,,
2135,31209645,서울제이에스병원,BM5101LX,처치재료,,,,,"1,200",,,3M SOFT CLOTH WITH    LINER (픽싱롤 - fix roll) 10CM,,,,
2136,31209645,서울제이에스병원,BM5101LX15,처치재료,,,,,"1,800",,,3M SOFT CLOTH WITH    LINER (픽싱롤 - fix roll) 15CM,,,,
2137,31209645,서울제이에스병원,SPRO,처치재료,,,,,"80,000",,,SPINE    PROLOTHERAPY-8,,,,
2138,31209645,서울제이에스병원,BM5110IXB,처치재료,,,,,"110,000",,,콘투락투벡스 패치 1박스(21장)    오버나이트 인텐시브패,,,,
2139,31209645,서울제이에스병원,BM5110IXA,처치재료,,,,,"6,000",,,콘투락투벡스 패치 1장(6000원)    오버나이트 인텐시브패,,,,
2140,31209645,서울제이에스병원,SIL,마취재료료,,,,,"25,000",,,EZ-PLUS SILICONE TAPE    / 4cm * 12cm,,,,
2141,31209645,서울제이에스병원,BJ4801GZ,수술재료,,,,,"800,000",,,Abel Epidural    Catheter (PEN- 경추용),,,,
2142,31209645,서울제이에스병원,650800110,수술재료,,,,,"20,000",,,bonewax 2.5g    ethicon,,,,
2143,31209645,서울제이에스병원,CG1,수술재료,,,,,"300,000",,,"CG    PASTE(수술/1CC/300,000)",,,,
2144,31209645,서울제이에스병원,CG2,수술재료,,,,,"200,000",,,"CG    PASTE(외래/1CC/200,000)",,,,
2145,31209645,서울제이에스병원,CG23,수술재료,,,,,"3,500,000",,,CHONDRO-GIDE    20×30,,,,
2146,31209645,서울제이에스병원,CG3,수술재료,,,,,"3,800,000",,,CHONDRO-GIDE    30×40,,,,
2147,31209645,서울제이에스병원,BTB01019,수술재료,,,,,"2,500,000",,,CORNERSTONE    L-ASR,,,,
2148,31209645,서울제이에스병원,BC0106BU,수술재료,,,,,"1,100,000",,,DB STIK (DBM STIK)    1CC,,,,
2149,31209645,서울제이에스병원,BC0101BU-1,수술재료,,,,,"700,000",,,Demios DBM (1cc),,,,
2150,31209645,서울제이에스병원,DDBM1,수술재료,,,,,"700,000",,,Demios DBM (1cc)    /남양,,,,
2151,31209645,서울제이에스병원,BC0101BU,수술재료,,,,,"1,750,000",,,Demios DBM    (2.5CC),,,,
2152,31209645,서울제이에스병원,BF0001DB,수술재료,,,,,"5,000,000",,,DISCOCERV(mobi-c),,,,
2153,31209645,서울제이에스병원,BJ4801GV,수술재료,,,,,"800,000",,,EDEN EPIDURAL    CATHETER (경추용),,,,
2154,31209645,서울제이에스병원,ESWT3,수술재료,,,,,"210,000",,,eswt+prolo    체외충격파치료+증식치료,,,,
2155,31209645,서울제이에스병원,EXLOON,수술재료,,,,,"2,000,000",,,"EXLOON-X    (Kyphoplasty,더에스엘)",,,,
2156,31209645,서울제이에스병원,BJ4801DA,수술재료,,,,,"1,400,000",,,EXPENDIO BALLOON    CATHETER,,,,
2157,31209645,서울제이에스병원,FNS,수술재료,,,,,"1,500",,,Filter Needle With    Syringe(필터실린지),,,,
2158,31209645,서울제이에스병원,646601400,수술재료,,,,,"800,000",,,Floseal,,,,
2159,31209645,서울제이에스병원,BJ4803XU-C,수술재료,,,,,"4,500,000",,,G/ NEEDLEVIEW CH    (TELA cath - 목),,,,
2160,31209645,서울제이에스병원,BJ4803XU-L,수술재료,,,,,"4,200,000",,,G/ NEEDLEVIEW CH    (TELA cath - 허리),,,,
2161,31209645,서울제이에스병원,BM0301GI,수술재료,,,,,"11,000",,,Goclean Filter    Polypropylene (innofuser),,,,
2162,31209645,서울제이에스병원,BC0105AW-1,수술재료,,,,,"1,750,000",,,GRAFTON DBM PUTTY    2.5cc,,,,
2163,31209645,서울제이에스병원,BC0105AW,수술재료,,,,,"3,500,000",,,GRAFTON DBM PUTTY    5cc,,,,
2164,31209645,서울제이에스병원,BJ70010H,수술재료,,,,,"250,000",,,"Hemostatic Gauze /    250,000",,,,
2165,31209645,서울제이에스병원,MEGAS,수술재료,,,,,"250,000",,,HM MEGAFIX Screw (한시적    비급여),,,,
2166,31209645,서울제이에스병원,MEGAR,수술재료,,,,,"100,000",,,HM MEGAFIX SET ROD    (한시적 비급여),,,,
2167,31209645,서울제이에스병원,MEGAC,수술재료,,,,,"353,170",,,HM PLIF CAGE (한시적    비급여),,,,
2168,31209645,서울제이에스병원,BC0101BG-1,수술재료,,,,,"700,000",,,Intergro Dbm 1cc    (Dbm+Lipid Carrier),,,,
2169,31209645,서울제이에스병원,BC0101BG-2,수술재료,,,,,"1,400,000",,,Intergro Dbm 2cc    (Dbm+Lipid Carrier),,,,
2170,31209645,서울제이에스병원,BC0101BG-5,수술재료,,,,,"3,500,000",,,Intergro Dbm 5cc    (Dbm+Lipid Carrier),,,,
2171,31209645,서울제이에스병원,KD,수술재료,,,,,"280,000",,,K-D CLAMP / 케이디    클램프,,,,
2172,31209645,서울제이에스병원,BF0201DA,수술재료,,,,,"2,000,000",,,LDISQ,,,,
2173,31209645,서울제이에스병원,BF0202DA,수술재료,,,,,"2,200,000",,,LDISQ-C,,,,
2174,31209645,서울제이에스병원,BM2101QT,수술재료,,,,,"500,000",,,MEDICLORE 1.5cc,,,,
2175,31209645,서울제이에스병원,BM0301HZ,수술재료,,,,,"11,000",,,MINI VOLUME EXTENSION    LINE(의약품주입여과기),,,,
2176,31209645,서울제이에스병원,BF0001KV,수술재료,,,,,"5,000,000",,,"Mobi-C With Plug    & Fit Vitalium(Cocrmo) Alloy,",,,,
2177,31209645,서울제이에스병원,BM1302VA,수술재료,,,,,"1,500",,,NEEDLE SYRINGE    FILTER  (필터주사기),,,,
2178,31209645,서울제이에스병원,BF0101PG,수술재료,,,,,"800,000",,,OXIPLEX,,,,
2179,31209645,서울제이에스병원,BK7000YU,수술재료,,,,,"35,000",,,"POVIS STN(포비스/수술용    스타키넷/35,000/태양 메디칼",,,,
2180,31209645,서울제이에스병원,BC0101BU-2,수술재료,,,,,"700,000",,,Rafugen Dbm 1cc Gel    Human Dbm+Porcine Collagen,,,,
2181,31209645,서울제이에스병원,BC0103BU,수술재료,,,,,"700,000",,,RAFUGEN DBM GEL PRO    1CC,,,,
2182,31209645,서울제이에스병원,BC1206RG,수술재료,,,,,"300,000",,,REDIX-L350 (TA),,,,
2183,31209645,서울제이에스병원,BM5003MV,수술재료,,,,,"22,000",,,"SORBACT ABSORBENT    DRESSING(7*9)/22,000",,,,
2184,31209645,서울제이에스병원,BM5005MV,수술재료,,,,,"30,000",,,"SORBACT    GEL(7.5*7.5)/30,000",,,,
2185,31209645,서울제이에스병원,BM5004MV,수술재료,,,,,"25,000",,,"SORBACT Ribbon Gauze    /25,000",,,,
2186,31209645,서울제이에스병원,BM5002MV,수술재료,,,,,"35,000",,,"SORBACT ROUND SWAPS/    SWAB 5개 - 35,000",,,,
2187,31209645,서울제이에스병원,BJ4803RA,수술재료,,,,,"700,000",,,ST. REED    PLUS(신경성형술용),,,,
2188,31209645,서울제이에스병원,94408,수술재료,,,,,"1,500",,,"Steri-strip /    1,500",,,,
2189,31209645,서울제이에스병원,BJ7002XF,수술재료,,,,,"100,000",,,"SURGI-CHITO(13*13/NK메디칼/100,000)",,,,
2190,31209645,서울제이에스병원,BM5000SQ2,수술재료,,,,,"150,000",,,Surgicon    Acetylhexapeptide (수술용),,,,
2191,31209645,서울제이에스병원,BM5000SQ1,수술재료,,,,,"90,000",,,Surgicon    Acetylhexapeptide (외래용),,,,
2192,31209645,서울제이에스병원,TEN2,수술재료,,,,,"350,000",,,"TENDORENGEN(텐도리젠)수술/350,000",,,,
2193,31209645,서울제이에스병원,TEN1,수술재료,,,,,"200,000",,,"TENDORENGEN(텐도리젠)외래/200,000",,,,
2194,31209645,서울제이에스병원,BL6050GH,수술재료,,,,,"2,000,000",,,TRICELL BMC KIT    (B-MAC KIT),,,,
2195,31209645,서울제이에스병원,BM2601AT,수술재료,,,,,"800,000",,,XCM BIOLOGIC TISSUE    MATRIX,,,,
2196,31209645,서울제이에스병원,BC0108ED,수술재료,,,,,"600,000",,,X-STICK DBM    0.5cc,,,,
