,Unnamed: 0,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
739,739.0,11206314,달려라병원,MRI C-Spine & foraminal & CTL(비급여),자기영상(MRI),,,,"650,000",,,,,,,
740,740.0,11206314,달려라병원,MRA & Enchance Abdominal(비급여),자기영상(MRI),,,,"550,000",,,,,,,
741,741.0,11206314,달려라병원,MRA & Enhance Carotid,자기영상(MRI),,,,"550,000",,,,,,,
742,742.0,11206314,달려라병원,MRA Brain(비급여),자기영상(MRI),,,,"550,000",,,,,,,
743,743.0,11206314,달려라병원,MRI & Enhance Facial(비급여),자기영상(MRI),,,,"550,000",,,,,,,
744,744.0,11206314,달려라병원,MRI & Enhance Temporal(IAC)(비급여),자기영상(MRI),,,,"550,000",,,,,,,
745,745.0,11206314,달려라병원,MRI & Enhance  Neck(비급여),자기영상(MRI),,,,"550,000",,,,,,,
746,746.0,11206314,달려라병원,MRI & Enhance Chest(비급여),자기영상(MRI),,,,"550,000",,,,,,,
747,747.0,11206314,달려라병원,MRI & Enhance Liver(비급여),자기영상(MRI),,,,"450,000",,,,,,,
748,748.0,11206314,달려라병원,MRI & Enhance C-Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
749,749.0,11206314,달려라병원,MRI & Enhance T-Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
750,750.0,11206314,달려라병원,MRI & Enhance T-L Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
751,751.0,11206314,달려라병원,MRI & Enhance T-M Joint(비급여),자기영상(MRI),,,,"550,000",,,,,,,
752,752.0,11206314,달려라병원,MRI & Enhance L-Spine(비급여),자기영상(MRI),,,,"550,000",,,,,,,
753,753.0,11206314,달려라병원,MRI & Enhance Shoulder(비급여),자기영상(MRI),,,,"550,000",,,,,,,
754,754.0,11206314,달려라병원,MRI & Enhance Arm(비급여),자기영상(MRI),,,,"550,000",,,,,,,
755,755.0,11206314,달려라병원,심장 초음파(Echocardio),초음파검사,,,,"200,000",,,,,,,
756,756.0,11206314,달려라병원,유방 초음파(Breast),초음파검사,,,,"100,000",,,,,,,
757,757.0,11206314,달려라병원,상하지 초음파(Block/OR),초음파검사,,,,"60,000",,,,,,,
758,758.0,11206314,달려라병원,Plasma Hb,혈액학검사,,,,"6,260",,,,,,,
759,759.0,11206314,달려라병원,항CCP항체[IgG],혈액화학검사,,,,"70,000",,,,,,,
760,760.0,11206314,달려라병원,MRI & Enhance Elbow(비급여),자기영상(MRI),,,,"550,000",,,,,,,
761,761.0,11206314,달려라병원,MRI & Enhance Upper Extremity(비급여),자기영상(MRI),,,,"550,000",,,,,,,
762,762.0,11206314,달려라병원,MRI & Enhance Wrist(비급여),자기영상(MRI),,,,"550,000",,,,,,,
763,763.0,11206314,달려라병원,MRI & Enhance Hand(비급여),자기영상(MRI),,,,"550,000",,,,,,,
764,764.0,11206314,달려라병원,MRI & Enhance Hip(비급여),자기영상(MRI),,,,"550,000",,,,,,,
765,765.0,11206314,달려라병원,MRI & Enhance Pelvis(비급여),자기영상(MRI),,,,"550,000",,,,,,,
766,766.0,11206314,달려라병원,MRI & Enhance Sacroiliac(비급여),자기영상(MRI),,,,"550,000",,,,,,,
767,767.0,11206314,달려라병원,MRI & Enhance Knee(비급여),자기영상(MRI),,,,"550,000",,,,,,,
768,768.0,11206314,달려라병원,MRI & Enhance Lower Extremity(비급여),자기영상(MRI),,,,"550,000",,,,,,,
769,769.0,11206314,달려라병원,MRI & Enhance Ankle(비급여),자기영상(MRI),,,,"550,000",,,,,,,
770,770.0,31209882,에이스병원,,,,,,"1회 20,000원",,,,주사제,,,
771,771.0,31209882,에이스병원,,,,,,"1회 70,000원",,,,주사제,,,
772,772.0,31209882,에이스병원,,,,,,"1회 30,000원",,,,주사제,,,
773,773.0,31209882,에이스병원,,,,,,"1회 50,000원",,,,주사제,,,
774,774.0,31209882,에이스병원,,,,,,정당 30원,,,,주사제,,,
775,775.0,31209882,에이스병원,,,,,,정당 200원,,,,내복약,,,
776,776.0,31209882,에이스병원,,,,,,개당 30원,,,,내복약,,,
777,777.0,31209882,에이스병원,,,,,,개당 800원,,,,내복약,,,
778,778.0,31209882,에이스병원,,,,,,"개당 15,000원",,,,연고,,,
779,779.0,31209882,에이스병원,,,,,,"개당 5,000원",,,,연고,,,
780,780.0,31209882,에이스병원,,,,,,"단지  200,000원",,,,한방,,,
781,781.0,31209882,에이스병원,,,,,,"14일분 180,000원",,,,한방,,,
782,782.0,31209882,에이스병원,,,,,,"6매 5,000원",,,,한방,,,
783,783.0,31209882,에이스병원,,,,,,"1회 30,000원",,,,치료비,,,
784,784.0,31209882,에이스병원,,,,,,"1회 평가 50,000원",,,,검사료,,,
785,785.0,31209882,에이스병원,,,,,,"1회 30,000원",,,,검사료,,,
786,786.0,31209882,에이스병원,,,,,,"1회 50,000원",,,,치료비,,,
787,787.0,31209882,에이스병원,,,,,,"1매 20,000원",,,,재증명,,,
788,788.0,31209882,에이스병원,,,,,,"1매 10,000원",,,,재증명,,,
789,789.0,31209882,에이스병원,,,,,,"1매 3,000원",,,,재증명,,,
790,790.0,31209882,에이스병원,,,,,,"1매 15,000원",,,,재증명,,,
791,791.0,31209882,에이스병원,,,,,,"1매 100,000원",,,,재증명,,,
792,792.0,31209882,에이스병원,,,,,,"36,530원",,,,재증명,,,
793,793.0,31209882,에이스병원,,,,,,"7,300원",,,,재증명,,,
794,794.0,31209882,에이스병원,,,,,,"1~5매 1,000원",,,,재증명,,,
795,795.0,31209882,에이스병원,,,,,,6매부터 장당 100원,,,,재증명,,,
796,796.0,31209882,에이스병원,,,,,,"1매 1,000원",,,,재증명,,,
797,797.0,31209882,에이스병원,,,,,,"1매 30,000원",,,,재증명,,,
798,798.0,31209882,에이스병원,,,,,,"1장 10,000원",,,,진료기록영상,,,
799,799.0,31209882,에이스병원,,,,,,"1개 2,500원",,,,소모품,,,
800,800.0,31209882,에이스병원,,,,,,"1묶음 3,000원",,,,소모품,,,
801,801.0,31209882,에이스병원,,,,,,"1묶음 5,500원",,,,소모품,,,
802,802.0,31209882,에이스병원,,,,,,"1개 3,000원",,,,소모품,,,
803,803.0,31209882,에이스병원,,,,,,"1상 5,000원",,,,기타,,,
804,804.0,31209882,에이스병원,,,,,,"1그릇 1,000원",,,,기타,,,
805,805.0,31209882,에이스병원,,,,,,"1캔 1,500원/1,000원",,,,기타,,,
806,806.0,31209882,에이스병원,,,,,,"1벌 30,000원",,,,기타,,,
807,807.0,12315265,최경진정형외과의원,PROLO(증식치료),시술,,,,"60,000",,,,,1회,,
808,808.0,12315265,최경진정형외과의원,ESWT(체외충격파),시술,,,,"60,000",,,,,1회,,
809,809.0,12315265,최경진정형외과의원,술후신발,수술 및수술 재료대,,,,"60,000",,,,,1개,,
810,810.0,12315265,최경진정형외과의원,KD,수술 및수술 재료대,,,,"200,000",,,,,1개,,
811,811.0,12315265,최경진정형외과의원,KD,수술 및수술 재료대,,,,"350,000",,,,,2개,,
812,812.0,12315265,최경진정형외과의원,인조골(미네날본),수술 및수술 재료대,,,,"500,000",,,,,1개,,
813,813.0,12315265,최경진정형외과의원,Prostop,수술 및수술 재료대,,,,"1,500,000",,,,,1개,,
814,814.0,12315265,최경진정형외과의원,무지외반증수술(일반),수술 및수술 재료대,,,,"6,000,000",,,,,1족지,,
815,815.0,12315265,최경진정형외과의원,소건막류 수술(일반),수술 및수술 재료대,,,,"6,000,000",,,,,1족지,,
816,816.0,12315265,최경진정형외과의원,단지증 수술(일반),수술 및수술 재료대,,,,"5,000,000",,,,,1족지,,
817,817.0,12315265,최경진정형외과의원,장지증 수술(일반),수술 및수술 재료대,,,,"3,000,000",,,,,1족지,,
818,818.0,12315265,최경진정형외과의원,기타 족부일반 수술,수술 및수술 재료대,,,,"6,000,000",,,,,1족,,
819,819.0,12315265,최경진정형외과의원,REGENSEAL,수술 및수술 재료대,,,,"500,000",,,,,1개,,
820,820.0,12315265,최경진정형외과의원,유착방지제,수술 및수술 재료대,,,,"200,000",,,,,1개,,
821,821.0,12315265,최경진정형외과의원,습윤드레싱(Sorbact),수술 및수술 재료대,,,,"20,000",,,,,1개,,
822,822.0,12315265,최경진정형외과의원,기성깔창,보조기 및보호대,,,,"60,000",,,,,1족,,
823,823.0,12315265,최경진정형외과의원,Heel cup,보조기 및보호대,,,,"40,000",,,,,1개,,
824,824.0,12315265,최경진정형외과의원,쎄라밴드,보조기 및보호대,,,,"15,000",,,,,1개,,
825,825.0,12315265,최경진정형외과의원,패드,보조기 및보호대,,,,"20,000",,,,,1쌍,,
826,826.0,12315265,최경진정형외과의원,복대,보조기 및보호대,,,,"8,000",,,,,1개,,
827,827.0,12315265,최경진정형외과의원,경추보조기,보조기 및보호대,,,,"20,000",,,,,1개,,
828,828.0,12315265,최경진정형외과의원,요추코르셋,보조기 및보호대,,,,"30,000",,,,,1개,,
829,829.0,12315265,최경진정형외과의원,목발,보조기 및보호대,,,,"25,000",,,,,1쌍,,
830,830.0,12315265,최경진정형외과의원,Gel toe,보조기 및보호대,,,,"20,000",,,,,1쌍,,
831,831.0,12315265,최경진정형외과의원,손목보조기,보조기 및보호대,,,,"25,000",,,,,1개,,
832,832.0,12315265,최경진정형외과의원,무지외반증보조기 외,보조기 및보호대,,,,"20,000",,,,,1쌍,,
833,833.0,12315265,최경진정형외과의원,깁스신발,보조기 및보호대,,,,"5,000",,,,,1족,,
834,834.0,12315265,최경진정형외과의원,슬관절보조기,보조기 및보호대,,,,"30,000",,,,,1개,,
835,835.0,12315265,최경진정형외과의원,팔걸이,보조기 및보호대,,,,"5,000",,,,,1개,,
836,836.0,12315265,최경진정형외과의원,발목보조기,보조기 및보호대,,,,"30,000",,,,,1개,,
837,837.0,12315265,최경진정형외과의원,실리콘 패드,보조기 및보호대,,,,"80,000",,,,,1개,,
838,838.0,12315265,최경진정형외과의원,초음파,진단기구,,,,"150,000",,,,,,,
839,839.0,12315265,최경진정형외과의원,족저압 측정,진단기구,,,,"150,000",,,,,,,
840,840.0,12315265,최경진정형외과의원,영양제(수기료 포함),약제 및치료재료,,,,"50,000",,,,,,,
841,841.0,12315265,최경진정형외과의원,태반주사,약제 및치료재료,,,,"50,000",,,,,,,
842,842.0,12315265,최경진정형외과의원,Peha-haft,약제 및치료재료,,,,"25,000",,,,,6cm*20m,,
843,843.0,12315265,최경진정형외과의원,켈로코트,약제 및치료재료,,,,"40,000",,,,,15g,,
844,844.0,12315265,최경진정형외과의원,아루센,약제 및치료재료,,,,"50,000",,,,,1병,,
845,845.0,12315265,최경진정형외과의원,비타민디주사,약제 및치료재료,,,,"50,000",,,,,,,
846,846.0,12315265,최경진정형외과의원,병실차액,병실료,,,,"120,000",,,,,1인실,,
847,847.0,12315265,최경진정형외과의원,병실차액,병실료,,,,"80,000",,,,,2인실,,
848,848.0,12315265,최경진정형외과의원,"진단서, 소견서",문서,,,,"20,000",,,,,장당,,
849,849.0,12315265,최경진정형외과의원,기타문서,문서,,,,"1,000",,,,,장당,,
850,850.0,12315265,최경진정형외과의원,CD 영상기록,문서,,,,"5,000",,,,,장당,,
851,851.0,12315265,최경진정형외과의원,진료기록사본(1~5매),문서,,,,"1,000",,,,,장당,,
852,852.0,12315265,최경진정형외과의원,진료기록사본(6매이상),문서,,,,100,,,,,장당,,
853,853.0,12315265,최경진정형외과의원,상해진단서,문서,,,1~2주 진단시,"100,000",,,,,장당,,
854,854.0,12315265,최경진정형외과의원,상해진단서,문서,,,3주이상진단시,"200,000",,,,,장당,,
855,855.0,21202591,부산본병원,항 CCP항체 [IgG],,검사료,,,"47,000",0,0,,,,,
856,856.0,21202591,부산본병원,Eosinophil cationic protein(ECP),,검사료,,,"107,100",0,0,,,,,
857,857.0,21202591,부산본병원,HDV DNA PCR검사,,검사료,,,"100,900",0,0,,,,,
858,858.0,21202591,부산본병원,인플루엔자 A·B 바이러스항원검사 [현장검사],,검사료,,,"30,000",0,0,,,,,
859,859.0,21202591,부산본병원,실시간역전사중합효소연쇄반응법-인플루엔자바이러스 A,,검사료,,,"145,000",0,0,,,,,
860,860.0,21202591,부산본병원,DITI (체온열검사) - 상지및 하지,,검사료,,,"100,000",0,0,,,,,
861,861.0,21202591,부산본병원,DITI(체온열검사) 전신,,검사료,,,"200,000",0,0,,,,,
862,862.0,21202591,부산본병원,표본대여(Slide copy),,검사료,,,"10,000",0,0,,,,,
863,863.0,21202591,부산본병원,IgG-GM1,,검사료,,,"58,600",0,0,,,,,
864,864.0,21202591,부산본병원,IgM-GM1,,검사료,,,"58,600",0,0,,,,,
865,865.0,21202591,부산본병원,DBM GEL- 0.5cc,,치료재료,,,"480,000",0,0,,,뼈 모체 젤,,
866,866.0,21202591,부산본병원,DBM GEL- 1cc,,치료재료,,,"800,000",0,0,,,뼈 모체 젤,,
867,867.0,21202591,부산본병원,DBM GEL- 3cc,,치료재료,,,"1,800,000",0,0,,,뼈 모체 젤,,
868,868.0,21202591,부산본병원,SPINAUT ( epidural catheter system),,치료재료,,,"924,000",0,0,,,,,
869,869.0,21202591,부산본병원,ABEL ( epidural catheter system),,치료재료,,,"924,000",0,0,,,,,
870,870.0,21202591,부산본병원,ST COX ( epidural catheter system),,치료재료,,,"825,000",0,0,,,,,
871,871.0,21202591,부산본병원,VERID ( epidural catheter system),,치료재료,,,"924,000",0,0,,,,,
872,872.0,21202591,부산본병원,케어픽스(rib fx 고정용),,치료재료,,,"43,000",0,0,,,,,
873,873.0,21202591,부산본병원,Allomatrix 1cc (인조뼈),,치료재료,,,"600,000",0,0,,,,,
874,874.0,21202591,부산본병원,Allomatrix 5cc (인조뼈),,치료재료,,,"1,800,000",0,0,,,,,
875,875.0,21202591,부산본병원,Spongostan(지혈제),,약제비,,,"10,000",0,0,,,,,
876,876.0,21202591,부산본병원,나바론크림 75g/Tube,,약제비,,,"18,200",0,0,,,소염진통제,,
877,877.0,21202591,부산본병원,비타민D3 비오엔주5mg,,약제,,,"40,000",0,0,,,비타민 D제,,
878,878.0,21202591,부산본병원,액티민주50mg/10ml,,약제,,,"20,000",0,0,,,비타민 B제,,
879,879.0,21202591,부산본병원,플로실헤모스태틱매트릭스,,약제,,,"550,000",0,0,,,지혈제,,
880,880.0,21202591,부산본병원,플라센텍스(주)5.625mg,,약제,,,"90,000",0,0,,,조직세포의 기관용,,
881,881.0,21202591,부산본병원,타우로린주사2% 250ml,,약제,,,"110,000",0,0,,,화학요법제,,
882,882.0,21202591,부산본병원,리브솔주250ml,,약제,,,"50,000",0,0,,,단백아미노산제제,,
883,883.0,21202591,부산본병원,모아렉스250ml,,약제,,,"35,000",0,0,,,단백아미노산제제,,
884,884.0,21202591,부산본병원,하이라제데사우 150IU,,약제,,,"71,000",0,0,,,효소제제,,
885,885.0,21202591,부산본병원,일반진단서,,제증명,,,"20,000",0,0,,,,,
886,886.0,21202591,부산본병원,치료확인서 또는 소견서(보험회사양식),,제증명,,,"50,000",0,0,,,진찰료포함,,
887,887.0,21202591,부산본병원,근로능력평가용 진단서 또는 소견서,,제증명,,,"10,000",0,0,,,,,
888,888.0,21202591,부산본병원,채용건강진단서,,제증명,,,"30,000",0,0,,,,,
889,889.0,21202591,부산본병원,채용건강진단서 (직원용),,제증명,,,"60,000",0,0,,,,,
890,890.0,21202591,부산본병원,상해진단서(3주이상),,제증명,,,"150,000",0,0,,,진찰료포함,,
891,891.0,21202591,부산본병원,상해진단서(3주미만),,제증명,,,"100,000",0,0,,,,,
892,892.0,21202591,부산본병원,국민연금 장애진단서,,제증명,,,"15,000",0,0,,,,,
893,893.0,21202591,부산본병원,향후치료추정서(1000만이상) 또는 신체감정서,,제증명,,,"100,000",0,0,,,진찰료포함(보건복지부 고시 제 2017-166호. 2017.09.19),,
894,894.0,21202591,부산본병원,"향후치료추정서(1,000만원 미만)",,제증명,,,"50,000",0,0,,,진찰료포함,,
895,895.0,21202591,부산본병원,IgG-GD1b,,검사료,,,"58,600",0,0,,,,,
896,896.0,21202591,부산본병원,IgM-GD1b,,검사료,,,"58,600",0,0,,,,,
897,897.0,21202591,부산본병원,IgG-GQ1b,,검사료,,,"58,600",0,0,,,,,
898,898.0,21202591,부산본병원,IgM-GQ1b,,검사료,,,"58,600",0,0,,,,,
899,899.0,21202591,부산본병원,Anti-MAG,,검사료,,,"64,320",0,0,,,,,
900,900.0,21202591,부산본병원,프로인슐린(Pronisulin),,검사료,,,"49,000",0,0,,,,,
901,901.0,21202591,부산본병원,US-Upper Abdomen & Lower Abdomen,,초음파검사료,,,"140,000",0,0,,,상복부&하복부,,
902,902.0,21202591,부산본병원,US-Lower Abdomen & Pelvic,,초음파검사료,,,"140,000",0,0,,,하복부&골반,,
903,903.0,21202591,부산본병원,US-Echocardiography,,초음파검사료,,,"150,000",0,0,,,심장,,
904,904.0,21202591,부산본병원,"US-Abdomen-Liver, Gallbladder Biliary Tract  Spleen, Pancreas.",,초음파검사료,,,"100,000",0,0,,,복부-간·담낭·담도·비장·췌장,,
905,905.0,21202591,부산본병원,US-Lower Abdomen,,초음파검사료,,,"100,000",0,0,,,하복부,,
906,906.0,21202591,부산본병원,US-Pelvis,,초음파검사료,,,"100,000",0,0,,,골반,,
907,907.0,21202591,부산본병원,"US-Breast, Axilla",,초음파검사료,,,"100,000",0,0,,,"유방,액와부",,
908,908.0,21202591,부산본병원,US-Thyroid,,초음파검사료,,,"80,000",0,0,,,갑상선,,
909,909.0,21202591,부산본병원,US-Pleura,,초음파검사료,,,"100,000",0,0,,,"흉막, 폐",,
910,910.0,21202591,부산본병원,US-Rib,,초음파검사료,,,"80,000",0,0,,,늑골,,
911,911.0,21202591,부산본병원,US-Extremity joint(Unilateral)-Shoulder,,초음파검사료,,,"80,000",0,0,,,관절-견관절,,
912,912.0,21202591,부산본병원,US-Extremity joint(Unilateral)-Hip,,초음파검사료,,,"80,000",0,0,,,관절-고관절,,
913,913.0,21202591,부산본병원,US-Extremity joint(Unilateral)-Knee,,초음파검사료,,,"80,000",0,0,,,관절-슬관절,,
914,914.0,21202591,부산본병원,US-Extremity joint(Unilateral)-Elbow,,초음파검사료,,,"80,000",0,0,,,관절-주관절,,
915,915.0,21202591,부산본병원,US-Extremity joint(Unilateral)-Wrist,,초음파검사료,,,"80,000",0,0,,,관절-완관절,,
