,중분류,소분류,코드,명칭,구분,비용,최저비용,최고비용,치료재료대포함,약제비포함,특이사항,Unnamed: 0,병원코드,병원명,분류,중복컬럼_1,약제비포함여부,치료재료대포함여부
3151,,,,RT Wrist MRI,,"450,000",,,,,,3151.0,38204886.0,더(the)큰병원,MRI,,,
3152,,,,LT Wrist MRI,,"450,000",,,,,,3152.0,38204886.0,더(the)큰병원,MRI,,,
3153,,,,Upper extremity MRI (RT),,"450,000",,,,,,3153.0,38204886.0,더(the)큰병원,MRI,,,
3154,,,,Upper extremity MRI (LT),,"450,000",,,,,,3154.0,38204886.0,더(the)큰병원,MRI,,,
3155,,,,Shoulder Simple MRI (RT),,"200,000",,,,,,3155.0,38204886.0,더(the)큰병원,MRI,,,
3156,,,,Shoulder Simple MRI (LT),,"200,000",,,,,,3156.0,38204886.0,더(the)큰병원,MRI,,,
3157,,,,Hip joint MRI - Simple,,"200,000",,,,,,3157.0,38204886.0,더(the)큰병원,MRI,,,
3158,,,,Hip joint MRI,,"450,000",,,,,,3158.0,38204886.0,더(the)큰병원,MRI,,,
3159,,,,Neck MRI,,"450,000",,,,,,3159.0,38204886.0,더(the)큰병원,MRI,,,
3160,,,,Rt Hand MRI,,"450,000",,,,,,3160.0,38204886.0,더(the)큰병원,MRI,,,
3161,,,,Lt Hand MRI,,"450,000",,,,,,3161.0,38204886.0,더(the)큰병원,MRI,,,
3162,,,,Rt Shoulder MRI,,"450,000",,,,,,3162.0,38204886.0,더(the)큰병원,MRI,,,
3163,,,,Lt Shoulder MRI,,"450,000",,,,,,3163.0,38204886.0,더(the)큰병원,MRI,,,
3164,,,,자기공명영상진단-혈관(Femur),,"300,000",,,,,,3164.0,38204886.0,더(the)큰병원,MRI,,,
3165,,,,자기공명영상진단-혈관(carotid),,"300,000",,,,,,3165.0,38204886.0,더(the)큰병원,MRI,,,
3166,,,,B-MRI & MRA,,"610,000",,,,,,3166.0,38204886.0,더(the)큰병원,MRI,,,
3167,,,,C-spine Array 2 Series(T1 sagittal & axial),,"200,000",,,,,,3167.0,38204886.0,더(the)큰병원,MRI,,,
3168,,,,C-Spine Array 2 Series(T2-Sagittal & Axial),,"200,000",,,,,,3168.0,38204886.0,더(the)큰병원,MRI,,,
3169,,,,T-Spine Array 2 Series(T1-Sagittal & Axial),,"200,000",,,,,,3169.0,38204886.0,더(the)큰병원,MRI,,,
3170,,,,T-Spine Array 2 Series(T2-Sagittal & Axial),,"200,000",,,,,,3170.0,38204886.0,더(the)큰병원,MRI,,,
3171,,,,L-Spine Array 2 Series(T1-Sagittal & Axial),,"200,000",,,,,,3171.0,38204886.0,더(the)큰병원,MRI,,,
3172,,,,L-Spine Array 2 Series(T2-Sagittal & Axial),,"200,000",,,,,,3172.0,38204886.0,더(the)큰병원,MRI,,,
3173,,,,Cervical-Foraminal MRI 2series,,"150,000",,,,,,3173.0,38204886.0,더(the)큰병원,MRI,,,
3174,,,,Lumbar-Foraminal MRI 2series,,"150,000",,,,,,3174.0,38204886.0,더(the)큰병원,MRI,,,
3175,,,,L-pre OP MRI(CTL&M&P),,"740,000",,,,,,3175.0,38204886.0,더(the)큰병원,MRI,,,
3176,,,,L-pre OP MRI(M&P),,"590,000",,,,,,3176.0,38204886.0,더(the)큰병원,MRI,,,
3177,,,,L-pre OP MRI(CTL&M),,"540,000",,,,,,3177.0,38204886.0,더(the)큰병원,MRI,,,
3178,,,,T-pre OP MRI(CTL&M),,"540,000",,,,,,3178.0,38204886.0,더(the)큰병원,MRI,,,
3179,,,,C-pre OP MRI(CTL&M&Shoulder) RT,,"740,000",,,,,,3179.0,38204886.0,더(the)큰병원,MRI,,,
3180,,,,C-pre OP MRI(CTL&M&Shoulder) LT,,"740,000",,,,,,3180.0,38204886.0,더(the)큰병원,MRI,,,
3181,,,,C-pre OP MRI(M&Shoulder) RT,,"590,000",,,,,,3181.0,38204886.0,더(the)큰병원,MRI,,,
3182,,,,C-pre OP MRI(M&Shoulder) LT,,"590,000",,,,,,3182.0,38204886.0,더(the)큰병원,MRI,,,
3183,,,,C-pre OP MRI(CTL&Shoulder) RT,,"540,000",,,,,,3183.0,38204886.0,더(the)큰병원,MRI,,,
3184,,,,C-pre OP MRI(CTL&Shoulder) LT,,"540,000",,,,,,3184.0,38204886.0,더(the)큰병원,MRI,,,
3185,,,,C-T-L 추가,,"150,000",,,,,,3185.0,38204886.0,더(the)큰병원,MRI,,,
3186,,,,조영제추가,,"100,000",,,,,,3186.0,38204886.0,더(the)큰병원,MRI,,,
3187,,,,외부MRI판독료,,"30,000",,,,,,3187.0,38204886.0,더(the)큰병원,MRI,,,
3188,,,,MRI-혈관-뇌혈관,,"450,000",,,,,,3188.0,38204886.0,더(the)큰병원,MRI,,,
3189,,,,MRI-혈관-경부혈관,,"450,000",,,,,,3189.0,38204886.0,더(the)큰병원,MRI,,,
3190,,,,체외충격파치료(ESWT),,"50,000",,,,,,3190.0,38204886.0,더(the)큰병원,통증치료,,,
3191,,,,통증도수치료,,"40,000",,,,,,3191.0,38204886.0,더(the)큰병원,통증치료,,,
3192,,,,감압도수치료,,"60,000",,,,,,3192.0,38204886.0,더(the)큰병원,통증치료,,,
3193,,,,재활도수치료1,,"60,000",,,,,,3193.0,38204886.0,더(the)큰병원,통증치료,,,
3194,,,,측만도수치료,,"60,000",,,,,,3194.0,38204886.0,더(the)큰병원,통증치료,,,
3195,,,,재활도수치료2,,"80,000",,,,,,3195.0,38204886.0,더(the)큰병원,통증치료,,,
3196,,,,Cryo(신장분사치료),,"20,000",,,,,,3196.0,38204886.0,더(the)큰병원,통증치료,,,
3197,,,,통증도수치료N,,"50,000",,,,,,3197.0,38204886.0,더(the)큰병원,통증치료,,,
3198,,,,감압도수치료N,,"70,000",,,,,,3198.0,38204886.0,더(the)큰병원,통증치료,,,
3199,,,,재활도수치료N,,"70,000",,,,,,3199.0,38204886.0,더(the)큰병원,통증치료,,,
3200,,,,측만도수치료N,,"70,000",,,,,,3200.0,38204886.0,더(the)큰병원,통증치료,,,
3201,,,,재활도수치료2N,,"90,000",,,,,,3201.0,38204886.0,더(the)큰병원,통증치료,,,
3202,,,,기본도수치료,,"20,000",,,,,,3202.0,38204886.0,더(the)큰병원,통증치료,,,
3203,,,,일반진단서,,"20,000",,,,,,3203.0,38204886.0,더(the)큰병원,제증명수수료,,,
3204,,,,일반진단서사본(1매당),,"1,000",,,,,,3204.0,38204886.0,더(the)큰병원,제증명수수료,,,
3205,,,,병무용진단서,,"20,000",,,,,,3205.0,38204886.0,더(the)큰병원,제증명수수료,,,
3206,,,,병사용진단서사본(1매당),,"1,000",,,,,,3206.0,38204886.0,더(the)큰병원,제증명수수료,,,
3207,,,,장애진단서(동사무소제출),,"15,000",,,,,,3207.0,38204886.0,더(the)큰병원,제증명수수료,,,
3208,,,,상해진단서(3주미만),,"100,000",,,,,,3208.0,38204886.0,더(the)큰병원,제증명수수료,,,
3209,,,,상해진단서(3주미만)사본,,"1,000",,,,,,3209.0,38204886.0,더(the)큰병원,제증명수수료,,,
3210,,,,상해진단서(3주이상),,"150,000",,,,,,3210.0,38204886.0,더(the)큰병원,제증명수수료,,,
3211,,,,상해진단서(3주이상)사본,,"1,000",,,,,,3211.0,38204886.0,더(the)큰병원,제증명수수료,,,
3212,,,,입퇴원확인서,,"3,000",,,,,,3212.0,38204886.0,더(the)큰병원,제증명수수료,,,
3213,,,,입퇴원확인서사본,,"1,000",,,,,,3213.0,38204886.0,더(the)큰병원,제증명수수료,,,
3214,,,,치료확인서,,"3,000",,,,,,3214.0,38204886.0,더(the)큰병원,제증명수수료,,,
3215,,,,치료확인서사본(1매당),,"1,000",,,,,,3215.0,38204886.0,더(the)큰병원,제증명수수료,,,
3216,,,,수술확인서,,"3,000",,,,,,3216.0,38204886.0,더(the)큰병원,제증명수수료,,,
3217,,,,수술확인서사본(1매당),,"1,000",,,,,,3217.0,38204886.0,더(the)큰병원,제증명수수료,,,
3218,,,,진료기록영상(개당),,"10,000",,,,,,3218.0,38204886.0,더(the)큰병원,제증명수수료,,,
3219,,,,근로능력평가 진단서,,"10,000",,,,,,3219.0,38204886.0,더(the)큰병원,제증명수수료,,,
3220,,,,후유장애진단서,,"100,000",,,,,,3220.0,38204886.0,더(the)큰병원,제증명수수료,,,
3221,,,,후유장애진단서사본(1매당),,"1,000",,,,,,3221.0,38204886.0,더(the)큰병원,제증명수수료,,,
3222,,,,국민연금장애심사용진단서,,"15,000",,,,,,3222.0,38204886.0,더(the)큰병원,제증명수수료,,,
3223,,,,향후치료비추정서(1000만원미만),,"50,000",,,,,,3223.0,38204886.0,더(the)큰병원,제증명수수료,,,
3224,,,,향후치료비추정서(1000만원이상),,"100,000",,,,,,3224.0,38204886.0,더(the)큰병원,제증명수수료,,,
3225,,,,"영문진단서, 소견서",,"20,000",,,,,,3225.0,38204886.0,더(the)큰병원,제증명수수료,,,
3226,,,,시술확인서,,"3,000",,,,,,3226.0,38204886.0,더(the)큰병원,제증명수수료,,,
3227,,,,시술확인서(사본),,"1,000",,,,,,3227.0,38204886.0,더(the)큰병원,제증명수수료,,,
3228,,,,진료기록사본(1~5매),,"1,000",,,,,,3228.0,38204886.0,더(the)큰병원,제증명수수료,,,
3229,,,,진료기록사본(6매이상),,100,,,,,,3229.0,38204886.0,더(the)큰병원,제증명수수료,,,
3230,,,,진료기록 영상(CD)복사,,"10,000",,,,,,3230.0,38204886.0,더(the)큰병원,제증명수수료,,,
3231,,,,소견서(보험회사 등 진단서 대용),,"10,000",,,,,,3231.0,38204886.0,더(the)큰병원,제증명수수료,,,
3232,,,,진료비 세부산정내역(추가),,"1,000",,,,,,3232.0,38204886.0,더(the)큰병원,제증명수수료,,,
3233,,,,Lumbar RACZ-1 [재료대 포함],,"1,650,000",,,,,,3233.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3234,,,,Lumbar RACZ-2 [재료대 포함],,"1,750,000",,,,,,3234.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3235,,,,Cervical RACZ [재료대 포함],,"1,650,000",,,,,,3235.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3236,,,,PELAN (Anuloplasty/Nucleoplasty)-1 [재료대 포함],,"2,500,000",,,,,,3236.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3237,,,,PELAN (Anuloplasty/Nucleoplasty)-2 [재료대 포함],,"2,800,000",,,,,,3237.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3238,,,,DEMIOS(DBM1cc),,"950,000",,,,,,3238.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3239,,,,ANYPLUS(Cage insert 1),,"3,000,000",,,,,,3239.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3240,,,,ANYPLUS(Cage insert 2),,"4,000,000",,,,,,3240.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3241,,,,MOBI-C(인공디스크),,"4,940,000",,,,,,3241.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3242,,,,ACTIVE C(인공디스크),,"5,200,000",,,,,,3242.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3243,,,,PRODISC-C(인공디스크),,"5,280,000",,,,,,3243.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3244,,,,PRESTIGE CERVICAL DISC SYSTEM(인공디스크),,"5,500,000",,,,,,3244.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3245,,,,PRODISC-L(인공디스크),,"5,520,000",,,,,,3245.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3246,,,,PRIMALOK,,"3,400,000",,,,,,3246.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3247,,,,RAPHAEL LOCKER,,"3,400,000",,,,,,3247.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3248,,,,DIAM,,"3,400,000",,,,,,3248.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3249,,,,MICHAEL PEEK LOCKER,,"3,400,000",,,,,,3249.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3250,,,,GREEN MEDI FILTER NEEDLE SYRINGE 전규격,,"2,000",,,,,,3250.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3251,,,,DUAL FILTER SYRINGE 전규격,,"1,500",,,,,,3251.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3252,,,,SECUEX,,"3,000",,,,,,3252.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3253,,,,Steri-strip(BM5003EM),,"2,000",,,,,,3253.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3254,,,,MEPILEX 9cm*10cm,,"22,000",,,,,,3254.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3255,,,,MEPILEX 9cm*15cm,,"25,000",,,,,,3255.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3256,,,,Opsite post-op(9.5cm*8.5cm),,"2,000",,,,,,3256.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3257,,,,Opsite post-op(6.5cm*5cm),,"1,100",,,,,,3257.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3258,,,,Opsite post-op(15.5cm*8.5cm),,"2,500",,,,,,3258.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3259,,,,SB band,,900,,,,,,3259.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3260,,,,HYPAFIX 5cm×10cm,,500,,,,,,3260.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3261,,,,HYPAFIX 10cm×10cm,,"1,000",,,,,,3261.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3262,,,,HYPAFIX 5cm×1000cm(1롤),,"18,150",,,,,,3262.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3263,,,,HYPAFIX 10cm×1000cm(1롤),,"34,150",,,,,,3263.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3264,,,,MEDICLORE(1cc),,"350,000",,,,,,3264.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3265,,,,Floseal 5ml,,"700,000",,,,,,3265.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3266,,,,필터 IV SET,,"10,000",,,,,,3266.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3267,,,,FIX ROLL(10*10cm),,"1,000",,,,,,3267.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3268,,,,COLLATAMP-G(5*5cm),,"190,000",,,,,,3268.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3269,,,,픽스아이브이(SW FIX IV)(L),,"5,000",,,,,,3269.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3270,,,,폴리픽스(SW FOLEY FIX),,"11,000",,,,,,3270.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3271,,,,내시경적 경막외강 신경근성형술(S-Racz)-1 [재료대,,"2,650,000",,,,,,3271.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3272,,,,내시경적 경막외강 신경근성형술(S-Racz)-2 [재료대,,"2,750,000",,,,,,3272.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3273,,,,Surgi chito 13mm X 13mm,,"40,000",,,,,,3273.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3274,,,,Surgi chito 20mm X 20mm,,"50,000",,,,,,3274.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3275,,,,엠픽스,,"40,000",,,,,,3275.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3276,,,,GM SUCTION FIX(2M),,"10,000",,,,,,3276.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3277,,,,GM SUCTION FIX(5M),,"12,000",,,,,,3277.0,38204886.0,더(the)큰병원,처치수술 및 치료재료,,,
3278,,,,공기밥 추가,,"1,000",,,,,,3278.0,38204886.0,더(the)큰병원,기타,,,
3279,,,,보호자식사 추가,,"5,000",,,,,,3279.0,38204886.0,더(the)큰병원,기타,,,
3280,,,,죽1그릇 추가,,"1,000",,,,,,3280.0,38204886.0,더(the)큰병원,기타,,,
3281,,,,"이송료(기본요금,이송거리10km이내)",,"30,000",,,,,,3281.0,38204886.0,더(the)큰병원,기타,,,
3282,,,,"이송료(추가요금,이송거리10km초과)-1km당",,"1,000",,,,,,3282.0,38204886.0,더(the)큰병원,기타,,,
3283,,,,"이송료(부과요금,의사,간호사)-기본요금50%가산",,"15,000",,,,,,3283.0,38204886.0,더(the)큰병원,기타,,,
3284,,,HE132,MRI Liver,,"430,000",,,,,급여인정기준외실시한경우비급여,3284.0,31209084.0,평택21세기병원,간,,,
3285,,,HE232,MRI Liver Enhance,,"550,000",,,,,급여인정기준외실시한경우비급여,3285.0,31209084.0,평택21세기병원,간  - 조영제추가,,Y,
3286,,,CZ394,인플루엔자 A.B 바이러스항원검사[현장검사],,"25,000",,,,,,3286.0,31209084.0,평택21세기병원,감염증기타검사,,,
3287,,,CZ996,Influenza A(H1N1) PCR,,"120,000",,,,,,3287.0,31209084.0,평택21세기병원,감염증기타검사,,,
3288,,,EB414~415,Ultrasonography Thyroid,,"90,000",,,,,급여인정기준외실시한경우비급여,3288.0,31209084.0,평택21세기병원,갑상선,,,
3289,,,EB482~EB483,Ultrasonography Carotid,,"170,000",,,,,급여인정기준외실시한경우비급여,3289.0,31209084.0,평택21세기병원,경동맥,,,
3290,,,HE108,MRI Neck,,"430,000",,,,,급여인정기준외실시한경우비급여,3290.0,31209084.0,평택21세기병원,경부,,,
3291,,,HE208,MRI Neck & Enhance,,"550,000",,,,,급여인정기준외실시한경우비급여,3291.0,31209084.0,평택21세기병원,경부  - 조영제추가,,Y,
3292,,,HE128,MRI Pelvis,,"380,000",,,,,급여인정기준외실시한경우비급여,3292.0,31209084.0,평택21세기병원,골  반,,,
3293,,,HE115,MRI Rt Shoulder,,"380,000",,,,,급여인정기준외실시한경우비급여,3293.0,31209084.0,평택21세기병원,근골격계,,,
3294,,,HE115,MRI Lt Shoulder,,"380,000",,,,,급여인정기준외실시한경우비급여,3294.0,31209084.0,평택21세기병원,근골격계,,,
3295,,,HE116,MRI Rt Elbow,,"380,000",,,,,급여인정기준외실시한경우비급여,3295.0,31209084.0,평택21세기병원,근골격계,,,
3296,,,HE116,MRI Lt Elbow,,"380,000",,,,,급여인정기준외실시한경우비급여,3296.0,31209084.0,평택21세기병원,근골격계,,,
3297,,,HE117,MRI Rt Wrist,,"380,000",,,,,급여인정기준외실시한경우비급여,3297.0,31209084.0,평택21세기병원,근골격계,,,
3298,,,HE117,MRI Lt Wrist,,"380,000",,,,,급여인정기준외실시한경우비급여,3298.0,31209084.0,평택21세기병원,근골격계,,,
3299,,,HE118,MRI Rt Hip,,"380,000",,,,,급여인정기준외실시한경우비급여,3299.0,31209084.0,평택21세기병원,근골격계,,,
3300,,,HE118,MRI Lt Hip,,"380,000",,,,,급여인정기준외실시한경우비급여,3300.0,31209084.0,평택21세기병원,근골격계,,,
3301,,,HE119,MRI Sacral Thin-Sec,,"380,000",,,,,급여인정기준외실시한경우비급여,3301.0,31209084.0,평택21세기병원,근골격계,,,
3302,,,HE120,MRI Rt Knee,,"380,000",,,,,급여인정기준외실시한경우비급여,3302.0,31209084.0,평택21세기병원,근골격계,,,
3303,,,HE120,MRI Lt Knee,,"380,000",,,,,급여인정기준외실시한경우비급여,3303.0,31209084.0,평택21세기병원,근골격계,,,
3304,,,HE121,MRI Rt Ankle,,"380,000",,,,,급여인정기준외실시한경우비급여,3304.0,31209084.0,평택21세기병원,근골격계,,,
3305,,,HE121,MRI Lt Ankle,,"380,000",,,,,급여인정기준외실시한경우비급여,3305.0,31209084.0,평택21세기병원,근골격계,,,
3306,,,HE122,MRI Rt Arm,,"380,000",,,,,급여인정기준외실시한경우비급여,3306.0,31209084.0,평택21세기병원,근골격계,,,
3307,,,HE122,MRI Lt Arm,,"380,000",,,,,급여인정기준외실시한경우비급여,3307.0,31209084.0,평택21세기병원,근골격계,,,
3308,,,HE122,MRI Rt Forearm,,"380,000",,,,,급여인정기준외실시한경우비급여,3308.0,31209084.0,평택21세기병원,근골격계,,,
3309,,,HE122,MRI Lt Forearm,,"380,000",,,,,급여인정기준외실시한경우비급여,3309.0,31209084.0,평택21세기병원,근골격계,,,
3310,,,HE122,MRI Rt Hand,,"380,000",,,,,급여인정기준외실시한경우비급여,3310.0,31209084.0,평택21세기병원,근골격계,,,
3311,,,HE122,MRI Lt Hand,,"380,000",,,,,급여인정기준외실시한경우비급여,3311.0,31209084.0,평택21세기병원,근골격계,,,
3312,,,HE123,MRI Rt Lower extermity,,"380,000",,,,,급여인정기준외실시한경우비급여,3312.0,31209084.0,평택21세기병원,근골격계,,,
3313,,,HE123,MRI Lt Lower extermity,,"380,000",,,,,급여인정기준외실시한경우비급여,3313.0,31209084.0,평택21세기병원,근골격계,,,
3314,,,HE123,MRI Rt Femur,,"380,000",,,,,급여인정기준외실시한경우비급여,3314.0,31209084.0,평택21세기병원,근골격계,,,
3315,,,HE123,MRI Lt Femur,,"380,000",,,,,급여인정기준외실시한경우비급여,3315.0,31209084.0,평택21세기병원,근골격계,,,
3316,,,HE123,MRI Rt Foot,,"380,000",,,,,급여인정기준외실시한경우비급여,3316.0,31209084.0,평택21세기병원,근골격계,,,
3317,,,HE123,MRI Lt Foot,,"380,000",,,,,급여인정기준외실시한경우비급여,3317.0,31209084.0,평택21세기병원,근골격계,,,
3318,,,HE123,MRI Rt Tibia,,"380,000",,,,,급여인정기준외실시한경우비급여,3318.0,31209084.0,평택21세기병원,근골격계,,,
3319,,,HE123,MRI Lt Tibia,,"380,000",,,,,급여인정기준외실시한경우비급여,3319.0,31209084.0,평택21세기병원,근골격계,,,
3320,,,HE123,MRI Rt Toe,,"380,000",,,,,급여인정기준외실시한경우비급여,3320.0,31209084.0,평택21세기병원,근골격계,,,
3321,,,HE123,MRI Lt Toe,,"380,000",,,,,급여인정기준외실시한경우비급여,3321.0,31209084.0,평택21세기병원,근골격계,,,
3322,,,HE115,MRI Long Bone Lt(Upper EXT),,"380,000",,,,,급여인정기준외실시한경우비급여,3322.0,31209084.0,평택21세기병원,근골격계,,,
3323,,,HE115,MRI Long Bone Rt(Upper EXT),,"380,000",,,,,급여인정기준외실시한경우비급여,3323.0,31209084.0,평택21세기병원,근골격계,,,
3324,,,HE121,MRI  Long Bone  Lt(Lower EXT),,"380,000",,,,,급여인정기준외실시한경우비급여,3324.0,31209084.0,평택21세기병원,근골격계,,,
