병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
연세나무병원,체온열검사,"외피, 근골기능검사",,,,,"50,000",,,EZ776,체온열 검사(DITI) 흉부2장,,,
연세나무병원,체온열검사,"외피, 근골기능검사",,,,,"100,000",,,EZ776,체온열 검사(DITI) 안면,,,
연세나무병원,체온열검사,"외피, 근골기능검사",,,,,"50,000",,,EZ776,체온열 검사(DITI) 안면정면,,,
연세나무병원,체온열검사,"외피, 근골기능검사",,,,,"50,000",,,EZ776,체온열 검사(DITI) 손 2장,,,
연세나무병원,체온열검사,"외피, 근골기능검사",,,,,"150,000",,,EZ776,체온열 검사(DITI) [전신],,,
연세나무병원,위내시경 환자관리행위료,수면내시경검사료,,,,,"50,000",,,,환자관리행위료,,,
연세나무병원,초음파검사-두경부-경부,초음파 검사료,,,,,"80,000",,,EB414,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,초음파검사-심장-심장내초음파,초음파 검사료,,,,,"150,000",,,EB432,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-간ㆍ담낭ㆍ담도ㆍ비장ㆍ췌장",초음파 검사료,,,,,"100,000",,,EB441,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-신장ㆍ부신ㆍ방광",초음파 검사료,,,,,"100,000",,,EB448,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-신장·부신",초음파 검사료,,,,,"80,000",,,EB449,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-방광",초음파 검사료,,,,,"60,000",,,EB450,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-충수돌기",초음파 검사료,,,,,"100,000",,,EB443,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-소장ㆍ대장",초음파 검사료,,,,,"100,000",,,EB444,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-복부,골반-복부-서혜부",초음파 검사료,,,,,"100,000",,,EB445,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-혈관,사지혈관-도플러",초음파 검사료,,,,,"70,000",,,EB489,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]- 발목관절",초음파 검사료,,,,,"50,000",,,EB468,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-손목관절",초음파 검사료,,,,,"50,000",,,EB467,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-견관절",초음파 검사료,,,,,"50,000",,,EB466,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-고관절",초음파 검사료,,,,,"50,000",,,EB465,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-슬관절",초음파 검사료,,,,,"50,000",,,EB464,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-주관절",초음파 검사료,,,,,"50,000",,,EB463,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-발가락",초음파 검사료,,,,,"50,000",,,EB462,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-사지관절[편측]-손가락",초음파 검사료,,,,,"50,000",,,EB461,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"초음파검사-근골격,연부-연부조직",초음파 검사료,,,,,"50,000",,,EB470,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,초음파검사-흉부-유방·액와부,초음파 검사료,,,,,"80,000",,,EB421,양측,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,뇌-일반,"뇌[뇌,    해마]",,,,,"400,000",,,HE101,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,해마-일반,"뇌[뇌, 해마]",,,,,"400,000",,,HE102,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,뇌혈관-일반,뇌[뇌혈관],,,,,"150,000",,,HE135,MRA만,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,안면-일반,두경부,,,,,"400,000",,,HE103,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,부비동-일반,두경부,,,,,"400,000",,,HE104,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,안와-일반,두경부,,,,,"400,000",,,HE105,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,측두골-일반,두경부,,,,,"400,000",,,HE106,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,측두하악관절-일반,두경부,,,,,"400,000",,,HE107,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,경부-일반,두경부,,,,,"400,000",,,HE108,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,경추-일반,척추,,,,,"400,000",,,HE109,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,흉추-일반,척추,,,,,"400,000",,,HE110,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,요천추-일반,척추,,,,,"400,000",,,HE111,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,요천추-흉추와    동시 촬영-일반,척추,,,,,"400,000",,,HE113,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,척추강-일반,척추,,,,,"400,000",,,HE112,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,"척추강-경추,    흉추, 요천추와 동시 촬영-일반",척추,,,,,"400,000",,,HE114,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,견관절-일반,근골격계,,,,,"400,000",,,HE115,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,주관절-일반,근골격계,,,,,"400,000",,,HE116,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,수관절-일반,근골격계,,,,,"400,000",,,HE117,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,고관절-일반,근골격계,,,,,"400,000",,,HE118,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,천장골관절-일반,근골격계,,,,,"400,000",,,HE119,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,슬관절-일반,근골격계,,,,,"400,000",,,HE120,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,발목관절-일반,근골격계,,,,,"400,000",,,HE121,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,관절외    상지-일반,근골격계,,,,,"400,000",,,HE122,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,관절외    하지-일반,근골격계,,,,,"400,000",,,HE123,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,심장-일반,흉부,,,,,"400,000",,,HE124,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,흉부-일반,흉부,,,,,"400,000",,,HE125,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,유방-일반,흉부,,,,,"400,000",,,HE126,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,복부-일반,복부,,,,,"400,000",,,HE127,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,골반-일반,복부,,,,,"400,000",,,HE128,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,췌장-일반,복부,,,,,"400,000",,,HE129,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,신장    및 부신-일반,복부,,,,,"400,000",,,HE130,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,음낭    및 음경-일반,복부,,,,,"400,000",,,HE131,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,간-일반,복부,,,,,"400,000",,,HE132,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,담췌관-일반,복부,,,,,"400,000",,,HE133,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,자기공명영상-외부필름판독,기타,,,,,"25,000",,,,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,각부위별,ENHANCE,,,,,"추가100,000",,,,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,각부위별,관절조영,,,,,"추가150,000",,,,,급여 인정기준 외 실시한 경우 비급여,,
연세나무병원,신장분사치료,물리치료료,,,,,"20,000",,,MZ007,,,,
연세나무병원,도수치료1,물리치료료,,,,,"50,000",,,MX122,도수치료,,,
연세나무병원,도수치료2,물리치료료,,,,,"100,000",,,MX122,도수치료 + ESWT,,,
연세나무병원,도수치료3,물리치료료,,,,,"100,000",,,MX122,도수치료 + SMT,,,
연세나무병원,도수치료4,물리치료료,,,,,"150,000",,,MX122,도수치료 + SMT + ESWT,,,
연세나무병원,도수치료5,물리치료료,,,,,"100,000",,,MX122,도수치료 + Scrambler Therapy,,,
연세나무병원,증식치료(사지관절부위),물리치료료,,,,,"30,000(최고비용:50,000)",,,MY142,증식치료(사지관절부위),,,
연세나무병원,증식치료(척추부위),물리치료료,,,,,"30,000(최고비용:150,000)",,,MY143,증식치료(척추부위),,,
연세나무병원,FIMS,물리치료료,,,,,"120,000(최고비용:500,000)",,,MZ001,FIMS,,,
연세나무병원,비침습적 무통증 신호요법( Scrambler Therapy),물리치료료,,,,,"50,000",,,MZ012,비침습적 무통증 신호요법( Scrambler Therapy),,,
연세나무병원,추간판내 고주파 열치료술,근골,,,,,"2,600,000",,,SZ083,LDISQ 추간판내 고주파 열치료술 행위료+ 재료대포함 (INTOCARE-L),,,
연세나무병원,추간판내 고주파 열치료술,근골,,,,,"2,400,000",,,SZ083,IDET 추간판내 고주파 열치료술 행위료                                 + 재료대포함,,,
연세나무병원,추간판내 고주파 열치료술,근골,,,,,"2,430,000",,,SZ083,[PEA] 추간판내 고주파 열치료술,,,
연세나무병원,추간판내 고주파 열치료술,근골,,,,,"800,000",,,SZ083,행위료,,,
연세나무병원,체외충격파치료[근골격계질환],근골,,,,,"60,000",,,SZ084,체외충격파치료[근골격계질환],,,
연세나무병원,"연골결손 환자에서의                                   자가 골수 줄기세포 치료술                                (동 행위를 위해 실시한 골수천자,                                 미세천공술 및 관절경 치료재료대 포함)",근골,,,,,"1,500,000",,,SZ085,"연골결손 환자에서의자가 골수 줄기세포 치료술                                (동 행위를 위해 실시한 골수천자,미세천공술 및 관절경 치료재료대 포함)",,,
연세나무병원,내시경적 경막외강 신경근성형술,신경,,,,,"400,000",,,SZ631,행위료,,,
연세나무병원,내시경적 경막외강 신경근성형술,신경,,,,,"3,900,000",,,SZ631,행위료 + 재료대,,,
연세나무병원,경피적 경막외강 신경성형술,신경,,,,,"1,030,000",,,SZ634,행위료,,,
연세나무병원,경피적 경막외강 신경성형술,신경,,,,,"1,600,000",,,SZ634,Epidural neurolysis 행위료+ NAVI CATH.,,,
연세나무병원,경피적 경막외강 신경성형술,신경,,,,,"2,400,000",,,SZ634,Epidural neurolysis 행위료+ NAVI CATH.+ Foraminoplasty,,,
연세나무병원,경피적 경막외강 신경성형술,신경,,,,,"1,550,000",,,SZ634,Epidural neurolysis 행위료+ Racz cath. 재료대포함,,,
연세나무병원,경피적 경막외강 신경성형술,신경,,,,,"2,000,000",,,SZ634,Foraminotomy[행위료 + 재료대포함],,,
연세나무병원,경피적 경막외강 신경성형술,신경,,,,,"1,030,000",,,SZ634,Foraminotomy [행위료],,,
연세나무병원,경피적 풍선확장 경막외강 신경성형,신경,,,,,"400,000",,,SZ641,경피적 풍선확장 경막외강신경성형,,,
연세나무병원,경피적 풍선확장 경막외강 신경성형,신경,,,,,"2,600,000",,,SZ641,경피적 풍선확장 경막외강 신경성형+BALLOON CATH,,,
연세나무병원,일반진단서,,,,,,"20,000",,,PDZ01,일반진단서,의료법 시행규칙 제9조[서식5의2],,
연세나무병원,근로능력평가용진단서,,,,,,"10,000",,,PDZ01,근로능력평가용진단서,국민기초생활보장법시행규칙제35조[별지 제6호 서식],,
연세나무병원,상해진단서,,,,,,"150,000",,,PDZ02,전치 3주이상,의료법 시행규칙 제9조 [서식5의3],,
연세나무병원,상해진단서,,,,,,"100,000",,,PDZ02,전치 3주미만,의료법시행규칙 제9조 [서식5의3],,
연세나무병원,장애진단서,,,,,,"15,000",,,PDZ07,일반장애,장애인복지법시행규칙 제3조 별지[서식 3]                                ※ 장애인등록증 발급에 필요서류,,
연세나무병원,장애진단서,,,,,,"100,000",,,PDZ07,후유장애,,,
연세나무병원,병사용진단서,,,,,,"20,000",,,PDZ08,병사용진단서,"병역법시행규칙 제87조, 95조 [서식 106]",,
연세나무병원,확인서,,,,,,"3,000",,,PDZ09,수술확인서,,,
연세나무병원,확인서,,,,,,"3,000",,,PDZ09,진료확인서,,,
연세나무병원,확인서,,,,,,"3,000",,,PDZ09,입퇴원확인서,퇴원시 무료,,
연세나무병원,확인서,,,,,,"3,000",,,PDZ09,통원확인서,,,
연세나무병원,진료기록사본,,,,,,"1,000",,,PDZ11,의무기록복사 (1~5매),,,
연세나무병원,진료기록사본,,,,,,100,,,PDZ11,"의무기록복사 (6매이상,1매당)",,,
연세나무병원,진료기록영상(CD),,,,,,"10,000",,,PDZ11,방사선등 영상진단 CD 복사수수료,,,
연세나무병원,사본발급,,,,,,"1,000",,,PDZ16,제증명서사본,,,
연세나무병원,소견서,,,,,,"10,000",,,PDZ12,"회사, 관공서, 사보험제출용",,,
연세나무병원,향후진료비추정서,,,,,,"50,000",,,PDZ14,천만원미만,,,
연세나무병원,향후진료비추정서,,,,,,"100,000",,,PDZ14,천만원이상,,,
연세나무병원,채용신체검사서,,,,,,"30,000",,,PDZ01,채용신체검사서,,,
연세나무병원,채용신체검사서,,,,,,"20,000",,,PDZ01,기숙사검진(일반),,,
연세나무병원,채용신체검사서,,,,,,"30,000",,,PDZ01,기숙사검진(추가),,,
연세나무병원,영문진단서,,,,,,"20,000",,,PDE01,영문진단서,,,
척시원병원,FELIX-L PLIF,379,,,,,"950,000",,,,,,,
척시원병원,ENDO Cervical Cage L,378,,,,,"1,000,000",,,,,,,
척시원병원,ENDO Lumbar Cage L,377,,,,,"950,000",,,,,,,
척시원병원,IRON-KIT,376,,,,,"1,500,000",,,,,,,
척시원병원,마이젠(MYGEN) 1cc,375,,,,,"170,000",,,,,,,
광주새우리병원,상급병실료차액/3인실,상급병료실차액,,,,,"50,000",,,,,2019년 06월 30일 삭제,,
광주새우리병원,상급병실료차액/2인실,상급병료실차액,,,,,"80,000",,,,,2019년 06월 30일 삭제,,
광주새우리병원,상급병실료차액/1인실,상급병료실차액,,,,,"180,000",,,,,,,
광주새우리병원,공기밥,상급병료실차액,,,,,"1,000",,,,,,,
광주새우리병원,보호자 식비,상급병료실차액,,,,,"5,000",,,,,,,
광주새우리병원,초음파검사료/경부,초음파검사료,,,,,"110,000",,,,,,,
광주새우리병원,초음파검사료/복부,초음파검사료,,,,,"70,000",,,,,,,
광주새우리병원,"초음파검사료/근골격,연부",초음파검사료,,,,,"60,000",,,,,,,
광주새우리병원,초음파검사료/사각근간(상완신경총),초음파검사료,,,,,"150,000",,,,,,,
광주새우리병원,초음파검사료/심혈관,초음파검사료,,,,,"240,000",,,,,,,
광주새우리병원,초음파검사료/혈관초음파,초음파검사료,,,,,"120,000",,,,,,,
광주새우리병원,기능검사료/체온열검사/전신,검사료,,,,,"170,000",,,,,,,
광주새우리병원,전류인지역치검사,검사료,,,,,"60,000",,,,,,,
광주새우리병원,혈소판응집능검사( TRAP),검사료,,,,,"40,000",,,,,,,
광주새우리병원,검체검사료/HIV 항체 [현장검사],검사료,,,,,"50,000",,,,,2019년 08월 31일 삭제,,
광주새우리병원,검체검사료/HCV 항체검사 [간이검사],검사료,,,,,"50,000",,,,,2019년 08월 31일 삭제,,
광주새우리병원,"검체검사료/인플루엔자 A,B 바이러스 항",검사료,,,,,"30,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/관절외 하지,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/관절외 상지,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/발목관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/무릎관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/천장골관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/고관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/손목관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/주관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/근골격계/견관절,MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI진단료/척추/요천추-흉추와 동시촬영,MRI진단료,,,,,"580,000",,,,,,,
광주새우리병원,MRI진단료/척추/흉부(등부위),MRI진단료,,,,,"520,000~",,,,,,,
광주새우리병원,MRI진단료/척추/요천부(허리부위),MRI진단료,,,,,"520,000~",,,,,,,
광주새우리병원,MRI진단료/척추/경추(목부위),MRI진단료,,,,,"520,000~",,,,,,,
광주새우리병원,"MRI진단료/뇌[뇌,해마]/뇌",MRI진단료,,,,,"520,000",,,,,,,
광주새우리병원,MRI Lumbar(CT),MRI진단료,,,,,"520,000~",,,,,,,
광주새우리병원,MRI Thoracolumbar Sagittal,MRI진단료,,,,,"120,000",,,,,,,
광주새우리병원,MRA Brain,MRI진단료,,,,,"300,000",,,,,,,
광주새우리병원,MRI hip joint coronal,MRI진단료,,,,,"100,000",,,,,,,
광주새우리병원,MRI Cervical(TL),MRI진단료,,,,,"700,000",,,,,,,
광주새우리병원,경추+흉추(sagittal),MRI진단료,,,,,"180,000~",,,,,,,
광주새우리병원,경추+흉추+요추(sagittal),MRI진단료,,,,,"260,000~",,,,,,,
광주새우리병원,MRI Myelo,MRI진단료,,,,,"120,000",,,,,,,
광주새우리병원,MRI(s),MRI진단료,,,,,570.000,,,,,,,
광주새우리병원,신경성형술(SELD),처치 및 수술료,,,,,"800,000",,,,,,,
광주새우리병원,신경성형술(NEURO),처치 및 수술료,,,,,"550,000",,,,,,,
광주새우리병원,신경성형술(NUCLEO),처치 및 수술료,,,,,"800,000",,,,,,,
광주새우리병원,추간판내 고주파(PELA),처치 및 수술료,,,,,"1,100,000",,,,,,,
광주새우리병원,CRETA KIT,처치 및 수술료,,,,,"1,000,000~1,600,000",,,,,2019년 04월 21일 삭제,,
광주새우리병원,HESSED KIT,처치 및 수술료,,,,,"1,000,000~1,600,000",,,,,2019년 07월 01일 삭제,,
광주새우리병원,BOLLO(SPASY)KIT 1개,처치 및 수술료,,,,,"1,000,000~1,600,000",,,,,2019년 07월 31일 삭제,,
광주새우리병원,근육자극술(IMS),처치 및 수술료,,,,,"70,000~160,000",,,,,,,
광주새우리병원,기능적신경근육자극술,처치 및 수술료,,,,,60000~150000,,,,,,,
광주새우리병원,ENOS KIT 1개,처치 및 수술료,,,,,"1,000,000~1,600,000",,,,,2019년10월1일삭제,,
광주새우리병원,CELINA 1개,처치 및 수술료,,,,,"1,000,000~1,600,000",,,,,,,
광주새우리병원,신장분사치료,신장분사치료,,,,,"15,000",,,,,,,
광주새우리병원,이학요법료/도수치료,이학요법료/도수치료,,,,,"40,000~80,000",,,,,,,
광주새우리병원,체외충격파치료 1개,체외충격파치료 1개,,,,,"80,000",,,,,,,
바른마디병원,픽세이션,치료재료대,,,,,,7200,"11,000",BJ1000JN,,,,
바른마디병원,SONO(Breast)-흉부-유방·액와부,행위료,,,,,80000,80000,80000,EB421,,,,
바른마디병원,앰겔러티120MG,약제비,,,,,600000,,,670801201,,,,
바른마디병원,녹십자티디백신프리필드시린지주,약제비,,,,,30000,,,643605311,"Td(파상풍,디프테리아)",,,
